Taxon	AAD72v3B	AAD60v2B	AAD11v2B	AAD75v3A	AAD36v5A	AAD70v4B	AAD219v4A	AAD76v5A	AAD190v5B	AAD61v2A	AAD9v5A	AAD20v4A	AAD86v3A	AAD82v4B	AAD82v2B	AAD14v3A	AAD195v4A	AAD190v2B	AAD60v5B	AAD143v4A	AAD195v5A	AAD20v2A	AAD85v3A	AAD99v3B	AAD37v2A	AAD29v2B	AAD12v2B	AAD12v3B	AAD20v3A	AAD2v5A	AAD56v4B	AAD51v4B	AAD195v3A	AAD28v5A	AAD36v4A	AAD29v3B	AAD97v4A	AAD77v2A	AAD182v5B	AAD73v2B	AAD80v3B	AAD31v5A	AAD61v3A	AAD9v4A	AAD204v4B	AAD16v3B	AAD18v2A	AAD193v3B	AAD221v4B	AAD33v4B	AAD204v5B	AAD31v2A	AAD193v2B	AAD48v5A	AAD16v5B	AAD97v5A	AAD40v5B	AAD75v5A	AAD17v3A	AAD85v4A	AAD13v4A	AAD44v3B	AAD13v5A	AAD55v2A	AAD182v4B	AAD80v4B	AAD55v5A	AAD54v2B	AAD7v5A	AAD54v3B	AAD77v3A	AAD17v5A	AAD78v5B	AAD204v3B	AAD2v2A	AAD129v4A	AAD84v5A	AAD79v2B	AAD34v2B	AAD91v5A	AAD116v5A	AAD84v4A	AAD9v3A	AAD30v3B	AAD99v2B	AAD36v2A	AAD73v5B	AAD2v4A	AAD143v3A	AAD4v5A	AAD89v5B	AAD71v2B	AAD78v2B	AAD11v4B	AAD73v3B	AAD18v3A	AAD18v5A	AAD120v4A	AAD193v4B	AAD15v4A	AAD219v5A	AAD34v5B	AAD60v3B	AAD97v3A	AAD22v2A	AAD19v3B	AAD37v4A	AAD120v2A	AAD72v2B	AAD78v4B	AAD16v2B	AAD76v4A	AAD84v3A	AAD108v3B	AAD28v2A	AAD14v2A	AAD90v3A	AAD79v3B	AAD61v4A	AAD22v5A	AAD190v4B	AAD89v2B	AAD17v2A	AAD31v4A	AAD116v4A	AAD64v2A	AAD15v3A	AAD11v5B	AAD7v4A	AAD78v3B	AAD12v5B	AAD108v2B	AAD89v4B	AAD221v2B	AAD6v4B	AAD80v2BA48	AAD29v4B	AAD116v2A	AAD85v5A	AAD91v3A	AAD30v4B	AAD129v5A	AAD4v2A	AAD221v5B	AAD26v2B	AAD28v4A	AAD60v4B	AAD55v3A	AAD28v3A	AAD33v2B	AAD7v2A	AAD54v4B	AAD70v5B	AAD2v3A	AAD91v4A	AAD64v4A	AAD76v2A	AAD71v4B	AAD90v2A	AAD51v5B	AAD26v4B	AAD34v3B	AAD97v2A	AAD26v3B	AAD5v5B	AAD44v2B	AAD56v5B	AAD18v4A	AAD16v4B	AAD5v4B	AAD129v3A	AAD70v3B	AAD73v4B	AAD72v5B	AAD193v5B	AAD9v2A	AAD86v2A	AAD30v2B	AAD71v3B	AAD108v4B	AAD40v2B	AAD40v3B	AAD86v5A	AAD31v3A	AAD6v2B	AAD13v2A	AAD77v5A	AAD14v5A	AAD72v4B	AAD56v3B	AAD56v2B	AAD36v3A	AAD34v4B	AAD75v4A	AAD6v5B	AAD15v5A	AAD4v3A	AAD51v3B	AAD19v5B	AAD182v2B	AAD37v5A	AAD44v5B	AAD129v2A	AAD4v4A	AAD90v4A	AAD5v3B	AAD75v2A	AAD71v5B	AAD79v4B	AAD66v5A	AAD37v3A	AAD30v5B	AAD204v2B	AAD85v2A	AAD13v3A	AAD48v4A	AAD12v4B	AAD143v2A	AAD40v4B	AAD143v5A	AAD22v4A	AAD108v5B	AAD19v2B	AAD64v3A	AAD190v3B	AAD89v3B	AAD15v2A	AAD66v4A	AAD219v3A	AAD66v2A	AAD77v4A	AAD54v5B	AAD11v3B	AAD55v4A	AAD76v3A	AAD182v3B	AAD20v5A	AAD61v5A	AAD82v3B	AAD86v4A	AAD33v5B	AAD80v5B	AAD120v5A	AAD14v4A	AAD22v3A	AAD48v2A	AAD48v3A	AAD26v5B	AAD116v3A	AAD120v3A	AAD6v3B	AAD82v5B	AAD195v2A	AAD99v5B	AAD64v5A	AAD19v4B	AAD27v2B	AAD99v4B	AAD91v2A	AAD5v2B	AAD70v2B	AAD33v3B	AAD17v4A	AAD44v4B	AAD84v2A	AAD27v3B	AAD27v4B	AAD90v5A	AAD79v5B	AAD27v5B	AAD219v2A	AAD51v2B	AAD66v3A	AAD221v3B	AAD7v3A	AAD29v5B
k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.000137072884699	0.00824817599061	0.000303479902886	0.000220810127825	0.000167902616482	0.0199794982883	0.000213786878236	0.0465953195451	0.000135636133466	0.00656607170816	0.000229524501741	0.00455295419895	0.000147063972828	0.00996964796065	9.73404427909e-05	0.000247310498331	0.000124567474048	7.07808702901e-05	0.00352441485676	0.000131490518073	0.000121942131684	0.00189231389662	0.000150626354591	0.000124256188649	0.00218149517328	0.000280229788427	0.000293269465761	0.000226255719242	0.00455956664632	0.0002284843869	0.000161036358431	0.0122006795922	0.000150399633311	0.000387096774194	0.000154868018034	0.000332858701481	7.92072236988e-05	9.29665630262e-05	0.000145328719723	0.00990600595451	0.000158346162305	0.000380011400342	0.000216091622848	0.000195633035899	0.000182463253928	0.00621694467046	0.000278018040282	0.000150383477869	0.000151589159691	0.000287788187894	0.000192404599386	0.000394278579721	0.000139040159433	0.00201592263897	0.00499937222495	0.000187609438839	0.000163622763822	0.000216063090422	0.000344669117647	0.000200499019783	0.000234738722761	0.00593944560516	0.000283965419322	0.000135800885724	0.00015416125267	0.000164343038703	0.000203291056323	0.000251032020529	0.000236158488586	0.000131590490394	0.000179357898723	0.00031878154609	0.000213330804968	0.000118630216434	0.000322702092185	0.00018964193796	0.000247722330792	0.000176577919912	8.40253756635e-05	0.00215731260487	0.000175712612261	0.000151771937369	0.00019707453797	0.000443426206489	0.000138020933175	0.000131401248312	0.0010780769338	0.000274356785758	9.5738060666e-05	0.000280526766929	9.24537217759e-05	0.000179542694197	0.000180404105196	0.000245740498034	0.0206784681571	0.000281910728269	0.000191627986203	0.000128464986154	0.000143107012244	0.00022642079046	0.000242456896552	0.00010689724799	0.0140467684313	0.00071305158654	0.000276731493581	0.00033338889815	0.000159044320351	0.000142746118099	0.000117669362167	0.000163370515252	0.00308393505158	0.00877463732969	0.00347111233168	9.18076934847e-05	0.000341322815534	0.00994657344502	0.00607394212466	0.000187081016474	0.00320459115282	0.000230388204124	0.00010992097903	0.000171469397476	0.000200563807147	0.000373886130902	0.000172532781228	7.75765098328e-05	0.000208456380502	0.000298556974623	0.000185494342423	0.000249861188229	0.000292383412114	0.000142032004545	0.000141600717444	0.000263161742131	0.000875528965417	0.000168260467203	0.000294563204848	0.00018172823552	0.000108132787063	0.00548427583171	0.000280443724293	0.000203725920728	0.000291555814716	0.000234061089944	0.00334398892212	0.000320296095946	0.00700007304424	8.78979212142e-05	0.000234769339124	0.000303295814518	0.000225109740999	0.000244744785576	0.00672420536159	0.000480115227655	0.00194406263527	0.000126798960249	0.0190275129393	0.000259743810578	0.0183909821396	0.00969566010467	0.000542963570933	0.000327171601505	0.000191458809764	0.000266781283811	0.000352768250857	0.0123355434805	0.000175798417814	0.000282383948041	0.00418939214291	0.000287953927372	0.000188981479815	0.00334904554806	0.0129794566531	0.000158198644765	0.000146806948862	0.000243401125054	0.00011410531921	0.000282876540106	0.000229610920592	0.000206235176847	0.000240549828179	0.00012200577494	0.000200639179099	0.000277816363384	0.00248912600245	0.000214104744799	0.000118252232011	0.00585151411641	0.000170821979095	0.000163727157788	0.000146960369687	0.00018434123611	0.000139151946195	0.000147966691054	0.00333901778421	0.000254766251964	0.00266437473141	0.0301782767188	0.000273643564055	0.000145468651506	0.000173770333543	0.0268034970642	0.000109719970254	0.000293121417405	0.00201037096131	0.000251119574771	0.000172094001568	0.000374576473192	0.000184812517968	0.00706351646446	0.00431948683462	0.000395014044944	0.000104016180295	0.000136768762015	0.000253817843394	0.0106179683678	0.000234701993663	0.000170477146591	0.000135876744695	0.000146308157493	0.000192802056555	0.000184776471796	0.000314179990226	0.00014558277594	0.000137984959639	0.00010789038337	0.000231818357438	0.0242001163467	0.00020012674694	0.010029352923	0.000195100802081	0.000158420024291	0.000295634464409	0.000120205952866	0.0126203865296	0.000128669769038	0.0106325768634	0.0130783614542	0.000183654729109	7.36472576918e-05	0.000293609108407	0.000181019137746	8.64428756663e-05	0.00889321563417	0.000141322781232	0.0542686250873	0.0544937327762	0.00293110981649	0.000147505920724	0.000161091123879	0.007265355323	0.00487353704955	0.00014370339619	0.00017533020522	6.44789207662e-05	0.000276871962099	0.00730109204368	0.00016703476179	0.00145944689751	0.000295794784152	0.00177397155528	0.000306398624611	0.000225433960374	0.0129897873396	0.00393622651495	0.0950427014823	0.0171612256537	0.00182490290581	0.000174882925597	0.00467185310069	0.000149715540473	0.0153626415646	0.0086444622636	0.000209190433024	0.000543004969008	0.000277033890479
k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	2.28454807831e-05	3.32141315058e-05	5.05799838144e-05	3.68016879708e-05	2.79837694137e-05	2.90118561786e-05	3.56311463727e-05	3.13843643097e-05	2.26060222443e-05	2.93565054016e-05	3.82540836234e-05	3.13276665065e-05	2.10091389755e-05	2.21547732459e-05	1.62234071318e-05	4.12184163884e-05	2.07612456747e-05	1.1796811715e-05	4.5184805856e-05	2.19150863454e-05	2.0323688614e-05	3.10215392888e-05	2.51043924319e-05	2.07093647748e-05	3.91885360469e-05	4.67049647378e-05	4.88782442935e-05	3.77092865403e-05	3.89706550967e-05	3.808073115e-05	2.68393930719e-05	0.0012872276634	2.14856619016e-05	6.45161290323e-05	2.58113363389e-05	5.54764502469e-05	1.32012039498e-05	1.5494427171e-05	2.07612456747e-05	2.33816033545e-05	2.63910270508e-05	6.33352333903e-05	3.08702318354e-05	3.26055059831e-05	3.04105423213e-05	0.00141120829943	4.6336340047e-05	2.50639129781e-05	2.52648599485e-05	4.79646979823e-05	2.74863713409e-05	6.57130966202e-05	2.31733599055e-05	2.36240934254e-05	0.00061636095924	3.12682398066e-05	2.3374680546e-05	3.60105150704e-05	5.74448529412e-05	3.34165032971e-05	3.91231204601e-05	2.09627491947e-05	4.7327569887e-05	2.26334809539e-05	2.20230360958e-05	2.73905064505e-05	3.38818427205e-05	4.18386700881e-05	3.93597480976e-05	2.1931748399e-05	2.98929831204e-05	5.31302576817e-05	3.55551341614e-05	1.9771702739e-05	5.37836820309e-05	2.70917054229e-05	4.1287055132e-05	2.94296533187e-05	1.40042292772e-05	6.84861144403e-05	2.92854353768e-05	2.52953228948e-05	3.28457563283e-05	7.39043677481e-05	2.30034888625e-05	2.1900208052e-05	2.78813000121e-05	4.57261309596e-05	1.59563434443e-05	4.67544611548e-05	1.54089536293e-05	1.58420024291e-05	3.00673508659e-05	4.09567496723e-05	2.11580506383e-05	4.69851213782e-05	3.19379977005e-05	2.14108310257e-05	2.38511687073e-05	3.773679841e-05	4.04094827586e-05	1.78162079983e-05	3.04481974667e-05	2.05687957656e-05	4.61219155969e-05	5.55648163583e-05	2.65073867251e-05	2.37910196831e-05	1.96115603611e-05	2.72284192087e-05	0.000309632033292	6.61404823846e-05	1.35062736641e-05	1.53012822475e-05	5.68871359223e-05	3.95752259086e-05	1.04783360402e-05	3.11801694123e-05	3.14175603217e-05	3.83980340207e-05	1.83201631716e-05	2.85782329126e-05	3.34273011911e-05	6.23143551503e-05	2.87554635381e-05	1.29294183055e-05	3.47427300837e-05	4.97594957704e-05	3.09157237371e-05	4.16435313715e-05	4.87305686857e-05	2.36720007575e-05	2.36001195739e-05	4.38602903551e-05	3.36741909776e-05	2.80434112005e-05	4.20804578354e-05	3.02880392533e-05	1.80221311771e-05	0.00413402570829	4.67406207154e-05	3.39543201213e-05	3.64444768395e-05	3.90101816574e-05	4.41936861954e-05	5.33826826577e-05	3.65221202308e-05	1.46496535357e-05	3.91282231874e-05	5.05493024196e-05	3.75182901665e-05	4.07907975961e-05	1.33328592761e-05	8.00192046091e-05	0.00038729372812	2.11331600414e-05	4.08608008717e-05	2.05060903088e-05	1.00735706443e-05	0.00203454517392	3.78811793674e-05	5.45286002508e-05	3.19098016274e-05	4.44635473018e-05	5.87947084762e-05	2.08723239941e-05	2.92997363024e-05	4.70639913402e-05	0.000205517350407	4.79923212286e-05	2.69973542593e-05	1.56254069116e-05	2.23783735398e-05	2.63664407942e-05	2.44678248104e-05	4.05668541757e-05	1.90175532016e-05	4.71460900176e-05	2.22204116702e-05	3.43725294744e-05	3.43642611684e-05	2.03342958233e-05	2.14970549035e-05	4.63027272306e-05	2.54859317657e-05	3.56841241332e-05	1.97087053351e-05	4.45546760132e-05	2.44031398707e-05	2.72878596313e-05	2.44933949478e-05	3.07235393517e-05	2.31919910324e-05	2.46611151756e-05	4.29916452903e-05	4.2461041994e-05	5.15685431887e-05	0.00789822086001	4.56072606759e-05	2.42447752509e-05	2.89617222571e-05	1.93993947389e-05	1.82866617089e-05	4.88535695675e-05	2.39329876346e-05	4.18532624618e-05	2.86823335947e-05	2.55393049904e-05	3.0802086328e-05	2.36501667337e-05	3.87977859397e-05	6.58356741573e-05	1.73360300491e-05	2.27947936691e-05	4.23029738991e-05	1.95662807761e-05	3.91169989438e-05	2.84128577652e-05	2.26461241159e-05	2.43846929154e-05	3.21336760925e-05	3.07960786327e-05	5.23633317043e-05	2.426379599e-05	2.29974932732e-05	1.79817305617e-05	3.86363929064e-05	2.32693426411e-05	3.33544578233e-05	1.57529103502e-05	3.25168003468e-05	2.64033373818e-05	4.92724107348e-05	2.00343254777e-05	4.84777971689e-05	2.14449615063e-05	4.6094986402e-05	3.26143677161e-05	3.06091215182e-05	1.05210368131e-05	4.89348514012e-05	3.01698562909e-05	1.2348982238e-05	3.94669332877e-05	2.35537968721e-05	2.30342211746e-05	1.77793581652e-05	5.46169531022e-05	2.45843201206e-05	2.68485206465e-05	3.28749109638e-05	2.66799473516e-05	2.39505660317e-05	2.50471721743e-05	1.07464867944e-05	4.61453270166e-05	4.68018720749e-05	2.7839126965e-05	0.000176620962119	4.9299130692e-05	4.58785747056e-05	5.10664374351e-05	3.7572326729e-05	2.06734016015e-05	2.48081503043e-05	5.88985962501e-05	5.18466031834e-05	1.75471433251e-05	2.91471542662e-05	6.09372143568e-05	2.49525900789e-05	0.00233926020896	1.95576069312e-05	3.48650721707e-05	3.07361303212e-05	4.61723150799e-05
k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanocorpusculaceae; g__Methanocorpusculum	2.28454807831e-05	3.32141315058e-05	5.05799838144e-05	3.68016879708e-05	2.79837694137e-05	2.90118561786e-05	3.56311463727e-05	3.13843643097e-05	2.26060222443e-05	2.93565054016e-05	3.82540836234e-05	3.13276665065e-05	2.10091389755e-05	2.21547732459e-05	0.00399095815443	4.12184163884e-05	2.07612456747e-05	1.1796811715e-05	4.5184805856e-05	2.19150863454e-05	2.0323688614e-05	3.10215392888e-05	2.51043924319e-05	2.07093647748e-05	3.91885360469e-05	4.67049647378e-05	4.88782442935e-05	3.77092865403e-05	3.89706550967e-05	3.808073115e-05	2.68393930719e-05	2.39856086348e-05	2.14856619016e-05	6.45161290323e-05	2.58113363389e-05	5.54764502469e-05	1.32012039498e-05	1.5494427171e-05	2.07612456747e-05	2.33816033545e-05	2.63910270508e-05	6.33352333903e-05	3.08702318354e-05	3.26055059831e-05	3.04105423213e-05	3.81407648495e-05	4.6336340047e-05	2.50639129781e-05	2.52648599485e-05	4.79646979823e-05	2.74863713409e-05	6.57130966202e-05	2.31733599055e-05	2.36240934254e-05	3.42422755133e-05	3.12682398066e-05	2.3374680546e-05	3.60105150704e-05	5.74448529412e-05	3.34165032971e-05	3.91231204601e-05	2.09627491947e-05	4.7327569887e-05	2.26334809539e-05	2.20230360958e-05	2.73905064505e-05	3.38818427205e-05	4.18386700881e-05	3.93597480976e-05	2.1931748399e-05	2.98929831204e-05	5.31302576817e-05	3.55551341614e-05	1.9771702739e-05	5.37836820309e-05	2.70917054229e-05	4.1287055132e-05	2.94296533187e-05	1.40042292772e-05	3.42430572201e-05	2.92854353768e-05	0.00117201662746	3.28457563283e-05	7.39043677481e-05	2.30034888625e-05	2.1900208052e-05	2.78813000121e-05	4.57261309596e-05	1.59563434443e-05	4.67544611548e-05	1.54089536293e-05	1.58420024291e-05	3.00673508659e-05	4.09567496723e-05	2.11580506383e-05	4.69851213782e-05	3.19379977005e-05	2.14108310257e-05	2.38511687073e-05	3.773679841e-05	4.04094827586e-05	1.78162079983e-05	3.04481974667e-05	2.05687957656e-05	4.61219155969e-05	5.55648163583e-05	5.30147734502e-05	2.37910196831e-05	1.96115603611e-05	2.72284192087e-05	3.7155843995e-05	6.61404823846e-05	1.35062736641e-05	1.53012822475e-05	5.68871359223e-05	3.95752259086e-05	1.04783360402e-05	3.11801694123e-05	3.14175603217e-05	3.83980340207e-05	1.83201631716e-05	2.85782329126e-05	3.34273011911e-05	6.23143551503e-05	2.87554635381e-05	1.29294183055e-05	3.47427300837e-05	4.97594957704e-05	3.09157237371e-05	4.16435313715e-05	4.87305686857e-05	2.36720007575e-05	2.36001195739e-05	4.38602903551e-05	3.36741909776e-05	2.80434112005e-05	4.20804578354e-05	3.02880392533e-05	1.80221311771e-05	1.78447152876e-05	4.67406207154e-05	3.39543201213e-05	3.64444768395e-05	3.90101816574e-05	4.41936861954e-05	5.33826826577e-05	3.65221202308e-05	1.46496535357e-05	3.91282231874e-05	5.05493024196e-05	3.75182901665e-05	4.07907975961e-05	1.33328592761e-05	8.00192046091e-05	2.2781984007e-05	2.11331600414e-05	4.08608008717e-05	2.05060903088e-05	1.00735706443e-05	4.20940380811e-05	3.78811793674e-05	5.45286002508e-05	3.19098016274e-05	4.44635473018e-05	5.87947084762e-05	2.08723239941e-05	2.92997363024e-05	4.70639913402e-05	4.74270808632e-05	4.79923212286e-05	2.69973542593e-05	1.56254069116e-05	2.23783735398e-05	2.63664407942e-05	2.44678248104e-05	4.05668541757e-05	1.90175532016e-05	4.71460900176e-05	2.22204116702e-05	3.43725294744e-05	3.43642611684e-05	2.03342958233e-05	2.14970549035e-05	4.63027272306e-05	2.54859317657e-05	3.56841241332e-05	1.97087053351e-05	4.45546760132e-05	2.44031398707e-05	2.72878596313e-05	2.44933949478e-05	3.07235393517e-05	2.31919910324e-05	2.46611151756e-05	4.29916452903e-05	4.2461041994e-05	5.15685431887e-05	2.72039754076e-05	4.56072606759e-05	2.42447752509e-05	2.89617222571e-05	1.93993947389e-05	1.82866617089e-05	4.88535695675e-05	2.39329876346e-05	4.18532624618e-05	2.86823335947e-05	2.55393049904e-05	3.0802086328e-05	2.36501667337e-05	3.87977859397e-05	6.58356741573e-05	1.73360300491e-05	2.27947936691e-05	4.23029738991e-05	1.95662807761e-05	3.91169989438e-05	2.84128577652e-05	2.26461241159e-05	2.43846929154e-05	3.21336760925e-05	3.07960786327e-05	5.23633317043e-05	2.426379599e-05	2.29974932732e-05	1.79817305617e-05	3.86363929064e-05	2.32693426411e-05	3.33544578233e-05	1.57529103502e-05	3.25168003468e-05	2.64033373818e-05	4.92724107348e-05	2.00343254777e-05	4.84777971689e-05	2.14449615063e-05	4.6094986402e-05	3.26143677161e-05	0.00678502193654	1.05210368131e-05	4.89348514012e-05	3.01698562909e-05	1.2348982238e-05	3.94669332877e-05	2.35537968721e-05	2.30342211746e-05	1.77793581652e-05	5.46169531022e-05	2.45843201206e-05	2.68485206465e-05	3.28749109638e-05	2.66799473516e-05	2.39505660317e-05	2.50471721743e-05	1.07464867944e-05	4.61453270166e-05	4.68018720749e-05	2.7839126965e-05	2.78875203347e-05	4.9299130692e-05	4.58785747056e-05	5.10664374351e-05	3.7572326729e-05	2.06734016015e-05	2.48081503043e-05	5.88985962501e-05	5.18466031834e-05	1.75471433251e-05	2.91471542662e-05	6.09372143568e-05	2.49525900789e-05	3.37393299369e-05	1.95576069312e-05	3.48650721707e-05	3.07361303212e-05	4.61723150799e-05
k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae]; g__Methanomassiliicoccus	2.28454807831e-05	3.32141315058e-05	5.05799838144e-05	3.68016879708e-05	2.79837694137e-05	2.90118561786e-05	3.56311463727e-05	3.13843643097e-05	2.26060222443e-05	2.93565054016e-05	3.82540836234e-05	3.13276665065e-05	2.10091389755e-05	0.000118158790645	1.62234071318e-05	4.12184163884e-05	2.07612456747e-05	1.1796811715e-05	4.5184805856e-05	2.19150863454e-05	2.0323688614e-05	3.10215392888e-05	2.51043924319e-05	2.07093647748e-05	3.91885360469e-05	4.67049647378e-05	4.88782442935e-05	3.77092865403e-05	3.89706550967e-05	3.808073115e-05	2.68393930719e-05	2.39856086348e-05	2.14856619016e-05	6.45161290323e-05	2.58113363389e-05	5.54764502469e-05	1.32012039498e-05	1.5494427171e-05	2.07612456747e-05	2.33816033545e-05	2.63910270508e-05	6.33352333903e-05	3.08702318354e-05	3.26055059831e-05	3.04105423213e-05	3.81407648495e-05	4.6336340047e-05	2.50639129781e-05	2.52648599485e-05	4.79646979823e-05	2.74863713409e-05	6.57130966202e-05	2.31733599055e-05	2.36240934254e-05	3.42422755133e-05	3.12682398066e-05	2.3374680546e-05	3.60105150704e-05	5.74448529412e-05	3.34165032971e-05	3.91231204601e-05	2.09627491947e-05	4.7327569887e-05	2.26334809539e-05	2.20230360958e-05	2.73905064505e-05	3.38818427205e-05	4.18386700881e-05	3.93597480976e-05	2.1931748399e-05	2.98929831204e-05	5.31302576817e-05	3.55551341614e-05	1.9771702739e-05	5.37836820309e-05	2.70917054229e-05	4.1287055132e-05	2.94296533187e-05	1.40042292772e-05	3.42430572201e-05	2.92854353768e-05	2.52953228948e-05	3.28457563283e-05	7.39043677481e-05	2.30034888625e-05	2.1900208052e-05	2.78813000121e-05	4.57261309596e-05	1.59563434443e-05	4.67544611548e-05	1.54089536293e-05	1.58420024291e-05	3.00673508659e-05	4.09567496723e-05	2.11580506383e-05	4.69851213782e-05	3.19379977005e-05	2.14108310257e-05	2.38511687073e-05	3.773679841e-05	4.04094827586e-05	1.78162079983e-05	3.04481974667e-05	2.05687957656e-05	4.61219155969e-05	5.55648163583e-05	2.65073867251e-05	2.37910196831e-05	1.96115603611e-05	2.72284192087e-05	3.7155843995e-05	6.61404823846e-05	1.35062736641e-05	1.53012822475e-05	5.68871359223e-05	3.95752259086e-05	1.04783360402e-05	3.11801694123e-05	3.14175603217e-05	3.83980340207e-05	1.83201631716e-05	2.85782329126e-05	3.34273011911e-05	6.23143551503e-05	2.87554635381e-05	0.000107745152546	3.47427300837e-05	4.97594957704e-05	3.09157237371e-05	4.16435313715e-05	4.87305686857e-05	2.36720007575e-05	2.36001195739e-05	4.38602903551e-05	3.36741909776e-05	2.80434112005e-05	4.20804578354e-05	3.02880392533e-05	1.80221311771e-05	1.78447152876e-05	4.67406207154e-05	3.39543201213e-05	3.64444768395e-05	3.90101816574e-05	4.41936861954e-05	5.33826826577e-05	3.65221202308e-05	1.46496535357e-05	3.91282231874e-05	5.05493024196e-05	3.75182901665e-05	4.07907975961e-05	1.33328592761e-05	8.00192046091e-05	2.2781984007e-05	6.33994801243e-05	4.08608008717e-05	2.05060903088e-05	1.00735706443e-05	4.20940380811e-05	3.78811793674e-05	5.45286002508e-05	3.19098016274e-05	4.44635473018e-05	5.87947084762e-05	2.08723239941e-05	2.92997363024e-05	4.70639913402e-05	4.74270808632e-05	4.79923212286e-05	2.69973542593e-05	1.56254069116e-05	2.23783735398e-05	2.63664407942e-05	2.44678248104e-05	4.05668541757e-05	1.90175532016e-05	4.71460900176e-05	2.22204116702e-05	3.43725294744e-05	3.43642611684e-05	2.03342958233e-05	2.14970549035e-05	4.63027272306e-05	2.54859317657e-05	3.56841241332e-05	1.97087053351e-05	4.45546760132e-05	2.44031398707e-05	2.72878596313e-05	2.44933949478e-05	3.07235393517e-05	2.31919910324e-05	2.46611151756e-05	4.29916452903e-05	4.2461041994e-05	5.15685431887e-05	2.72039754076e-05	4.56072606759e-05	2.42447752509e-05	2.89617222571e-05	1.93993947389e-05	1.82866617089e-05	4.88535695675e-05	2.39329876346e-05	4.18532624618e-05	2.86823335947e-05	2.55393049904e-05	3.0802086328e-05	2.36501667337e-05	3.87977859397e-05	6.58356741573e-05	1.73360300491e-05	2.27947936691e-05	4.23029738991e-05	1.95662807761e-05	3.91169989438e-05	2.84128577652e-05	2.26461241159e-05	2.43846929154e-05	3.21336760925e-05	3.07960786327e-05	5.23633317043e-05	2.426379599e-05	2.29974932732e-05	1.79817305617e-05	3.86363929064e-05	2.32693426411e-05	3.33544578233e-05	1.57529103502e-05	3.25168003468e-05	2.64033373818e-05	4.92724107348e-05	2.00343254777e-05	4.84777971689e-05	2.14449615063e-05	4.6094986402e-05	3.26143677161e-05	3.06091215182e-05	1.05210368131e-05	4.89348514012e-05	3.01698562909e-05	1.2348982238e-05	3.94669332877e-05	2.35537968721e-05	0.000145883400772	1.77793581652e-05	5.46169531022e-05	2.45843201206e-05	2.68485206465e-05	3.28749109638e-05	2.66799473516e-05	2.39505660317e-05	2.50471721743e-05	7.88075698253e-05	4.61453270166e-05	4.68018720749e-05	2.7839126965e-05	2.78875203347e-05	4.9299130692e-05	4.58785747056e-05	5.10664374351e-05	3.7572326729e-05	2.06734016015e-05	2.48081503043e-05	5.88985962501e-05	5.18466031834e-05	1.75471433251e-05	2.91471542662e-05	6.09372143568e-05	2.49525900789e-05	3.37393299369e-05	1.95576069312e-05	3.48650721707e-05	3.07361303212e-05	4.61723150799e-05
